0,1,2,3,4,5,6,7,8,9,10
2 + 1,110,95,Giriş Katı,30,Kombi,5,Eşyalı Değil,Boş,Beyoğlu,"7,500"
3 + 1,140,135,6,30,Kombi,6,Eşyalı Değil,Boş,Kadıköy,"12,000"
1 + 1,70,60,Ara Kat,25,Kombi,8,Eşyalı,Boş,Avcılar,"8,000"
4 + 1,220,200,Giriş Katı,23,Kombi,3,Eşyalı Değil,Boş,Bakırköy,"25,000"
1 + 1,70,60,Bahçe Katı,4,Merkezi (Pay Ölçer),3,Eşyalı,Mülk Sahibi,Eyüpsultan,"25,000"
2 + 1,120,95,8,5,Merkezi (Pay Ölçer),14,Eşyalı Değil,Boş,Küçükçekmece,"18,500"
4 + 2,160,150,3,25,Kombi,3,Eşyalı Değil,Boş,Beyoğlu,"16,500"
3 + 1,160,150,3,45,Kombi,6,Eşyalı,Boş,Beyoğlu,"37,000"
2 + 1,90,80,Bahçe Katı,20,Kombi,4,Eşyalı Değil,Boş,Ataşehir,"4,500"
2 + 1,100,90,3,25,Kombi,5,Eşyalı,Boş,Beykoz,"3,000"
3 + 1,135,120,1,30,Kombi,3,Eşyalı Değil,Boş,Üsküdar,"8,250"
1 + 1,45,40,2,53,Soba,5,Eşyalı,Boş,Şişli,"7,000"
1 + 1,85,45,10,8,Merkezi (Pay Ölçer),33,Eşyalı,Mülk Sahibi,Sarıyer,"25,000"
3 + 1,118,94,1,8,Kombi,7,Uygun,İkinci El,Kadıköy,"30,000"
2 + 1,160,140,1,35,Kombi,5,Eşyalı Değil,Boş,Beşiktaş,"35,000"
1 + 1,90,80,3,8,Belirtilmemiş,5,Eşyalı,Kiracılı,Şişli,"28,000"
3 + 1,125,115,4,11,Kombi,5,Uygun değil,Evet (Site Adı Belirtilmemiş),Çekmeköy,"7,000"
3 + 1,145,110,Villa Katı,21,Klima,2,Uygun değil,150,Şile,"8,500"
3 + 1,130,120,Yüksek Giriş,25,Kombi,3,Eşyalı Değil,Boş,Kağıthane,"9,500"
2 + 1,100,90,Yüksek Giriş,30,Kombi,2,Eşyalı Değil,Boş,Beykoz,"6,500"
2 + 1,100,85,1,40,Kombi,5,Eşyalı,Mülk Sahibi,Şişli,"15,000"
1 + 1,70,60,4,10,Kombi,4,Eşyalı Değil,Boş,Ümraniye,"5,500"
1 + 1,70,60,13,16,Kombi,30,Eşyalı,Boş,Ataşehir,"14,500"
3 + 1,117,90,5,10,Merkezi (Pay Ölçer),30,Eşyalı Değil,Boş,Sarıyer,"25,000"
2 + 1,90,80,3,5,Kombi,5,Eşyalı Değil,Kağıthane,"10,000",
1 + 1,85,60,10,8,Merkezi (Pay Ölçer),20,Eşyalı,"Kuzey, Batı",Sarıyer,"30,000"
2 + 1,110,90,Bahçe Katı,Sıfır Bina,Kombi,2,Eşyalı Değil,Boş,Bakırköy,"15,500"
2 + 1,130,90,7,1,Merkezi (Pay Ölçer),12,Eşyalı,Doğu,Kağıthane,"26,250"
3 + 1,138,110,12,10,Kombi,14,Eşyalı Değil,860,Ümraniye,"13,600"
3 + 1,100,90,8,21,Merkezi (Pay Ölçer),10,Uygun değil,Evet (Site Adı Belirtilmemiş),Başakşehir,"10,000"
2 + 1,90,80,Kot 1,5,Kombi,5,Eşyalı,Eyüpsultan,"12,000",
1 + 0,30,20,Ara Kat,Sıfır Bina,Merkezi (Pay Ölçer),5,Eşyalı,Kiracılı,Küçükçekmece,"4,500"
4 + 2,180,175,4,8,Kombi,5,Eşyalı Değil,Doğalgaz,Şişli,"15,000"
2 + 1,85,80,Bahçe Katı,Sıfır Bina,Kombi,4,Uygun değil,Avcılar,"12,000",
2 + 1,96,85,Zemin,Sıfır Bina,Kombi,4,Eşyalı Değil,Boş,Esenler,"8,300"
4 + 2,180,160,4,17,Kombi,4,Eşyalı,Mülk Sahibi,Şişli,"27,500"
1 + 1,75,65,Yüksek Giriş,50,Merkezi (Pay Ölçer),12,Eşyalı,Boş,Bakırköy,"12,500"
3 + 1,140,130,1,Sıfır Bina,Merkezi (Pay Ölçer),5,2,Doğalgaz,Silivri,"5,000"
1 + 1,75,70,5,30,Kombi,6,Uygun değil,İkinci El,Bahçelievler,"9,900"
2 + 1,85,40,Zemin,4,Kombi,4,Uygun değil,Boş,Büyükçekmece,"12,000"
4 + 1,200,190,Ara Kat,25,Kat Kaloriferi,5,Eşyalı Değil,Boş,Sarıyer,"20,000"
3 + 1,185,130,Ara Kat,8,Merkezi (Pay Ölçer),25,Eşyalı Değil,2,Gaziosmanpaşa,"16,500"
1 + 1,85,65,13,4,Merkezi (Pay Ölçer),16,Eşyalı,Boş,Sarıyer,"25,000"
2 + 1,120,100,Çatı Katı,25,Kombi,5,Eşyalı Değil,Boş,Sarıyer,"7,500"
3 + 1,170,125,Ara Kat,8,Merkezi,33,Eşyalı,Boş,Sarıyer,"37,500"
2 + 1,125,96,10,3,Klima,21,Eşyalı Değil,Boş,Bağcılar,"12,000"
1 + 1,55,40,5,4,Merkezi (Pay Ölçer),7,Uygun değil,500,Sultanbeyli,"5,000"
3 + 1,155,145,3,12,Kombi,4,Eşyalı Değil,Boş,Büyükçekmece,"9,000"
2 + 1,100,93,1,13,Kombi,3,Uygun,Hayır,Avcılar,"6,750"
1 + 1,100,80,5,20,Kombi,6,Eşyalı Değil,Boş,Kağıthane,"12,000"
1 + 1,55,50,2,25,Kombi,6,Eşyalı,Boş,Şişli,"12,950"
3 + 1,100,90,Bahçe Katı,20,Kombi,3,Eşyalı Değil,Boş,Adalar,"9,500"
3 + 1,140,130,7,30,Merkezi,8,Eşyalı Değil,Boş,Güngören,"12,000"
2 + 1,100,80,Giriş Katı,Sıfır Bina,Kombi,6,Uygun değil,250,Üsküdar,"8,500"
4 + 1,145,113,4,25,Kombi,4,2,25.000,Sarıyer,"12,500"
3 + 1,180,153,1,30,Merkezi,3,Eşyalı Değil,Kiracılı,Kadıköy,"30,000"
1 + 1,65,55,4,25,Merkezi,9,Eşyalı,100,Şişli,"12,950"
2 + 1,107,74,Ara Kat,Sıfır Bina,Merkezi (Pay Ölçer),13,Eşyalı Değil,Boş,Kağıthane,"30,000"
2 + 1,110,90,1,21,Kombi,3,Eşyalı,Kiracılı,Sarıyer,"20,000"
3 + 1,120,110,4,30,Kombi,5,Eşyalı Değil,Boş,Fatih,"15,000"
1 + 1,65,55,Bahçe Katı,21,Kombi,3,Uygun değil,Şile,"5,750",
3 + 1,180,170,Ara Kat,20,Kombi,4,Eşyalı Değil,Boş,Büyükçekmece,"7,500"
1 + 1,70,45,2,Sıfır Bina,Merkezi (Pay Ölçer),30,Uygun değil,"Güney, Doğu",Bağcılar,"9,000"
4 + 1,190,175,2,30,Kombi,2,Eşyalı Değil,Boş,Bakırköy,"25,000"
1 + 1,80,70,Giriş Katı,40,Kombi,6,Eşyalı Değil,"Kuzey, Güney",Beyoğlu,"12,500"
1 + 1,75,70,Yüksek Giriş,31,Kombi,5,Uygun değil,50,Fatih,"10,000"
2 + 1,105,100,En Üst Kat,30,Kombi,6,Eşyalı,Kiracılı,Şişli,"30,000"
3 + 1,150,140,10,15,Kombi,15,Eşyalı Değil,Boş,Beylikdüzü,"7,500"
2 + 1,125,105,9,8,Merkezi (Pay Ölçer),14,Eşyalı Değil,Boş,Beylikdüzü,"8,250"
1 + 1,82,69,Ara Kat,5,Merkezi (Pay Ölçer),31,Eşyalı,Kiracılı,Şişli,"20,000"
3 + 1,150,110,5,28,Merkezi,8,Eşyalı Değil,Boş,Kadıköy,"17,000"
3 + 1,110,100,7,25,Merkezi,8,Eşyalı,oyak sitesi,Sarıyer,"15,500"
2 + 1,115,100,2,9,Merkezi,4,Eşyalı Değil,Boş,Küçükçekmece,"9,500"
2 + 1,75,65,En Üst Kat,30,Soba,5,Eşyalı Değil,Boş,Bahçelievler,"5,300"
3 + 1,198,190,12,5,Merkezi (Pay Ölçer),40,Eşyalı,Boş,Sarıyer,"35,000"
2 + 1,90,80,6,40,Kombi,6,Eşyalı,Mülk Sahibi,Kadıköy,"18,000"
1 + 1,70,60,2,Sıfır Bina,Merkezi (Pay Ölçer),5,Eşyalı,Evet,Beyoğlu,"22,500"
3 + 1,165,135,Ara Kat,24,Merkezi (Pay Ölçer),19,Eşyalı Değil,Boş,Başakşehir,"17,000"
4 + 1,190,160,Bahçe Katı,4,Kombi,4,Eşyalı Değil,50,Sarıyer,"14,500"
3 + 1,160,125,2,4,Kombi,4,Eşyalı Değil,Boş,Üsküdar,"25,000"
3 + 1,140,120,2,31,Kombi,4,Uygun değil,"Güney, Doğu",Sarıyer,"22,000"
1 + 1,74,70,4,5,Kombi,7,Uygun değil,Beşiktaş,"33,000",
1 + 1,84,70,4,5,Merkezi,20,Eşyalı Değil,Boş,Sarıyer,"22,500"
2 + 1,100,70,9,1,Merkezi (Pay Ölçer),14,Eşyalı Değil,Boş,Kağıthane,"20,000"
4 + 1,200,170,6,35,Merkezi,7,Eşyalı Değil,Boş,Şişli,"18,500"
1 + 1,110,95,Giriş Katı,4,Yerden Isıtma,3,Eşyalı,Boş,Beşiktaş,"20,000"
3 + 1,130,120,1,10,Kombi,3,Eşyalı,Kiracılı,Ataşehir,"15,000"
2 + 1,120,110,4,45,Kombi,4,Eşyalı,Boş,Beyoğlu,"37,000"
3 + 1,140,120,Ara Kat,26,Merkezi,7,Eşyalı Değil,Kiracılı,Beşiktaş,"25,000"
1 + 0,80,60,21 ve üzeri,2,Merkezi,48,Eşyalı,Boş,Şişli,"19,000"
4 + 1,200,180,2,25,Kombi,4,Eşyalı,Boş,Beyoğlu,"35,000"
3 + 1,165,160,6,11,Kombi,6,Uygun değil,"Kuzey, Güney, Doğu, Batı",Şişli,"20,000"
2 + 1,90,85,4,17,Kombi,5,Eşyalı Değil,Boş,Kağıthane,"8,000"
3 + 1,130,115,1,30,Kombi,6,Eşyalı Değil,Boş,Kadıköy,"27,000"
3 + 1,95,90,2,26,Kombi,4,Eşyalı Değil,Boş,Fatih,"9,000"
1 + 1,85,70,5,5,Merkezi (Pay Ölçer),18,Uygun değil,"Kuzey, Güney, Doğu, Batı",Esenyurt,"10,000"
2 + 1,100,90,Ara Kat,10,Kombi,Eşyalı Değil,1,300,Esenyurt,"6,600"
3 + 1,155,140,4,4,Kombi,7,Eşyalı,Doğalgaz,Beylikdüzü,"20,000"
3 + 1,125,115,2,13,Kombi,4,Eşyalı Değil,Boş,Ataşehir,"8,500"
1 + 0,30,25,3,8,Kombi,5,Eşyalı,Boş,Beykoz,"7,500"
3 + 1,138,110,3,8,Kombi,20,Eşyalı Değil,"Güney, Doğu",Ümraniye,"13,900"
2 + 1,137,120,6,3,Merkezi (Pay Ölçer),11,Uygun değil,Esenyurt,"7,000",
3 + 2,300,270,Çatı Katı,Sıfır Bina,Kombi,5,Eşyalı,100,Beylikdüzü,"15,000"
3 + 1,115,100,Yüksek Giriş,8,Kombi,3,Eşyalı Değil,Boş,Küçükçekmece,"7,800"
3 + 1,135,120,5,5,Kombi,12,Uygun değil,410,Esenyurt,"10,000"
2 + 2,120,100,Kot 2,7,Kombi,5,Eşyalı Değil,Mülk Sahibi,Beşiktaş,"16,000"
4 + 1,220,200,4,Sıfır Bina,Merkezi (Pay Ölçer),14,Eşyalı Değil,Boş,Sarıyer,"40,000"
4 + 1,125,110,Ara Kat,14,Kombi,4,Eşyalı Değil,Mülk Sahibi,Bağcılar,"9,000"
3 + 2,190,160,3,3,Kombi,3,Eşyalı Değil,Boş,Avcılar,"9,250"
2 + 1,140,120,3,Sıfır Bina,Merkezi,7,Eşyalı,Boş,Beşiktaş,"27,500"
4 + 2,160,150,Ara Kat,15,Kombi,3,Eşyalı,Boş,Beykoz,"10,000"
1 + 1,85,60,2,1,Merkezi (Pay Ölçer),15,Eşyalı Değil,Boş,Sarıyer,"20,000"
1 + 1,85,67,Ara Kat,6,Yerden Isıtma,23,Eşyalı,Boş,Sarıyer,"26,000"
3 + 1,130,125,2,25,Merkezi,5,Eşyalı,Boş,Güngören,"15,000"
2 + 1,100,85,2,20,Kombi,3,Eşyalı,Mülk Sahibi,Şile,"7,000"
3 + 1,143,113,Ara Kat,11,Merkezi (Pay Ölçer),20,Eşyalı Değil,Boş,Başakşehir,"17,999"
3 + 1,130,120,En Üst Kat,25,Kombi,4,Eşyalı Değil,Kiracılı,Sarıyer,"10,000"
3 + 1,135,120,7,10,Kombi,13,Eşyalı Değil,Boş,Başakşehir,"12,500"
2 + 1,110,90,2,8,Merkezi (Pay Ölçer),5,Eşyalı Değil,Evet,Pendik,"6,700"
2 + 1,101,72,Ara Kat,Sıfır Bina,Merkezi (Pay Ölçer),17,Eşyalı,Boş,Kağıthane,"38,000"
1 + 0,75,60,1,30,Kombi,5,Eşyalı,"Kuzey, Güney, Doğu, Batı",Fatih,"12,000"
4 + 1,240,200,3,3,Kombi,3,Eşyalı,Boş,Büyükçekmece,"14,500"
1 + 1,60,48,4,2,Merkezi,14,Eşyalı,Boş,Kağıthane,"15,000"
2 + 1,95,85,Bahçe Katı,32,Kombi,3,Eşyalı,Doğalgaz,Beşiktaş,"24,000"
2 + 1,105,104,Ara Kat,34,Merkezi,16,Eşyalı Değil,45.000,Bakırköy,"15,000"
2 + 1,80,70,Giriş Katı,5,Merkezi (Pay Ölçer),10,Eşyalı,Boş,Esenyurt,"8,000"
2 + 1,85,75,2,4,Kombi,20,Eşyalı,Evet,Kağıthane,"14,500"
3 + 1,135,130,Yüksek Giriş,25,Kombi,5,Eşyalı Değil,Avcılar,"7,000",
3 + 1,140,120,2,12,Kombi,2,Eşyalı Değil,Boş,Sancaktepe,"7,500"
2 + 1,96,82,Ara Kat,Sıfır Bina,Merkezi (Pay Ölçer),4,Eşyalı Değil,Boş,Esenler,"10,000"
3 + 1,140,135,4,26,Kombi,4,Uygun değil,Zeytinburnu,"7,500",
2 + 1,98,90,5,31,Kombi,5,Uygun değil,"Güney, Batı",Üsküdar,"11,000"
1 + 1,85,60,18,Sıfır Bina,Merkezi (Pay Ölçer),45,Eşyalı Değil,Boş,Şişli,"19,000"
1 + 1,59,47,20,11,Merkezi (Pay Ölçer),30,Uygun değil,650,Esenyurt,"4,600"
3 + 1,80,70,2,30,Kombi,3,Eşyalı,Boş,Adalar,"10,000"
4 + 1,260,250,2,20,Kombi,4,Eşyalı,Kiracılı,Bakırköy,"45,000"
2 + 1,169,120,8,2,Merkezi (Pay Ölçer),21,Eşyalı Değil,Boş,Sarıyer,"26,500"
4 + 1,300,250,3,23,Kombi,5,Eşyalı Değil,Boş,Sarıyer,"38,000"
1 + 1,65,60,Zemin,20,Kombi,6,Eşyalı Değil,Boş,Sarıyer,"6,500"
3 + 1,160,145,3,15,Kombi,5,Eşyalı Değil,Boş,Ümraniye,"8,500"
2 + 1,75,70,2,65,Kombi,6,Eşyalı,Boş,Beyoğlu,"30,000"
1 + 1,55,38,2,1,Merkezi (Pay Ölçer),3,Eşyalı Değil,Boş,Küçükçekmece,"11,250"
2 + 1,105,95,Villa Katı,25,Kombi,2,Eşyalı,Mülk Sahibi,Şile,"5,500"
3 + 1,140,117,21 ve üzeri,15,Kombi,26,Eşyalı,750,Ataşehir,"34,990"
1 + 1,64,58,5,30,Kombi,6,Eşyalı,Boş,Beyoğlu,"27,500"
3 + 1,100,90,3,20,Kombi,4,Eşyalı,Boş,Silivri,"6,000"
2 + 1,75,60,2,24,Kombi,3,Eşyalı,Boş,Kartal,"7,000"
1 + 0,32,30,3,16,Kombi,5,Eşyalı,Boş,Beykoz,"7,500"
1 + 1,70,60,Yüksek Giriş,Sıfır Bina,Kombi,5,Uygun değil,Sultanbeyli,"5,500",
2 + 1,95,90,Ara Kat,3,Kombi,6,Eşyalı Değil,Boş,Silivri,"5,000"
2 + 1,120,100,6,Sıfır Bina,Merkezi (Pay Ölçer),7,Uygun değil,AKS Focus İstanbul,Beylikdüzü,"12,000"
2 + 1,115,87,6,10,Merkezi (Pay Ölçer),14,Eşyalı Değil,Boş,Esenyurt,"6,750"
1 + 0,100,85,2,26,Kombi,4,Uygun değil,Kağıthane,"5,500",
3 + 1,130,120,3,40,Kombi,4,Eşyalı Değil,Boş,Kadıköy,"12,500"
2 + 1,85,80,13,1,Kombi,24,Eşyalı,Boş,Kadıköy,"30,000"
1 + 1,60,50,1,70,Klima,3,Eşyalı,Boş,Beyoğlu,"10,500"
3 + 1,120,100,2,31,Kombi,4,Eşyalı Değil,Boş,Kadıköy,"14,500"
2 + 1,95,85,Yüksek Giriş,20,Kombi,5,Eşyalı,Doğalgaz,Şişli,"15,000"
2 + 1,140,120,4,25,Kombi,4,Eşyalı,Boş,Fatih,"18,000"
2 + 1,120,90,7,7,Merkezi (Pay Ölçer),15,Eşyalı Değil,Boş,Kağıthane,"35,000"
4 + 2,180,165,3,9,Kombi,4,Eşyalı Değil,Doğalgaz,Şişli,"15,000"
3 + 1,130,100,Ara Kat,7,Merkezi (Pay Ölçer),8,Eşyalı,Boş,Başakşehir,"20,000"
2 + 1,115,95,Giriş Katı,6,Kombi,6,Eşyalı Değil,Boş,Beylikdüzü,"6,000"
2 + 1,100,90,1,21,Kombi,4,Eşyalı Değil,Boş,Kağıthane,"8,000"
2 + 1,110,100,4,26,Kombi,5,Uygun değil,50,Avcılar,"7,000"
2 + 1,98,74,9,Sıfır Bina,Kombi,13,Eşyalı Değil,Boş,Beşiktaş,"20,000"
2 + 1,100,90,7,22,Kombi,7,Eşyalı,Boş,Ümraniye,"12,000"
3 + 1,138,115,Ara Kat,10,Kombi,15,Eşyalı Değil,Boş,Gaziosmanpaşa,"19,500"
2 + 1,100,80,Yüksek Giriş,35,Doğalgaz Sobası,3,Eşyalı Değil,Boş,Maltepe,"4,250"
3 + 1,200,190,4,Sıfır Bina,Kombi,4,Eşyalı Değil,Boş,Silivri,"6,000"
2 + 1,100,90,2,10,Merkezi (Pay Ölçer),4,Eşyalı,Boş,Küçükçekmece,"9,750"
2 + 1,95,90,Ara Kat,3,Merkezi,15,Eşyalı Değil,Mülk Sahibi,Kağıthane,"12,500"
3 + 1,265,255,3,2,Merkezi (Pay Ölçer),24,Eşyalı Değil,Kiracılı,Beykoz,"38,000"
3 + 1,190,135,7,5,Merkezi (Pay Ölçer),14,Eşyalı Değil,Boş,Eyüpsultan,"22,000"
3 + 1,135,120,En Üst Kat,20,Kombi,2,Eşyalı,Boş,Beykoz,"3,500"
1 + 1,80,40,3,7,Kombi,9,Eşyalı,Boş,Şişli,"9,000"
2 + 1,100,90,Çatı Katı,11,Kombi,3,Uygun değil,Güney,Beykoz,"5,000"
2 + 1,90,80,Ara Kat,10,Kombi,5,Eşyalı Değil,Boş,Kağıthane,"10,000"
2 + 1,90,85,2,35,Kombi,3,Eşyalı,Boş,Beykoz,"4,500"
2 + 1,85,80,Bahçe Katı,30,Kombi,4,Eşyalı,13.000,Üsküdar,"7,000"
1 + 1,81,57,5,Sıfır Bina,Merkezi (Pay Ölçer),20,Eşyalı Değil,Boş,Kağıthane,"20,000"
2 + 1,110,90,Yüksek Giriş,25,Kombi,3,Eşyalı,Boş,Beyoğlu,"22,000"
1 + 0,20,18,Yarı Bodrum,8,Kombi,4,Eşyalı,Boş,Beyoğlu,"10,000"
1 + 1,75,65,Ara Kat,40,Kombi,4,Eşyalı Değil,Boş,Fatih,"8,000"
3 + 1,110,85,2,3,Kombi,4,Eşyalı,Boş,Kadıköy,"18,000"
2 + 1,90,85,1,31,Kombi,5,Uygun değil,50,Fatih,"13,000"
1 + 1,81,60,7,1,Merkezi (Pay Ölçer),12,Eşyalı,Doğu,Kağıthane,"22,290"
2 + 1,125,95,9,2,Merkezi (Pay Ölçer),16,Eşyalı Değil,Boş,Kağıthane,"27,500"
3 + 1,160,150,2,22,Kombi,4,Eşyalı Değil,Boş,Bakırköy,"15,500"
3 + 1,120,83,8,Sıfır Bina,Yerden Isıtma,14,Eşyalı Değil,Boş,Ataşehir,"15,500"
3 + 1,110,100,3,30,Kombi,3,Eşyalı Değil,Boş,Maltepe,"11,000"
4 + 1,250,220,2,10,Kombi,5,Eşyalı Değil,Boş,Bakırköy,"40,000"
1 + 0,25,20,1,10,Kombi,2,Eşyalı,Boş,Beykoz,"5,500"
2 + 1,90,80,Ara Kat,Sıfır Bina,Kombi,5,Eşyalı Değil,Boş,Arnavutköy,"6,000"
2 + 1,80,70,3,Sıfır Bina,Kombi,5,Uygun değil,Sultanbeyli,"6,500",
1 + 1,65,58,Ara Kat,4,Kombi,5,Eşyalı,Belirtilmemiş,Eyüpsultan,"9,500"
3 + 1,175,160,1,6,Kombi,6,Eşyalı,Boş,Beşiktaş,"32,000"
2 + 1,82,70,2,Sıfır Bina,Merkezi (Pay Ölçer),4,Eşyalı Değil,Boş,Esenler,"7,750"
4 + 1,210,185,Çatı Katı,4,Kombi,4,Eşyalı Değil,50,Sarıyer,"16,500"
2 + 1,110,90,4,5,Merkezi (Pay Ölçer),30,Uygun değil,1.25,Esenyurt,"13,000"
3 + 1,175,135,9,35,Merkezi,13,1,"Güney, Batı",Beşiktaş,"25,000"
1 + 1,65,60,5,50,Kombi,5,Eşyalı,Boş,Beyoğlu,"10,000"
3 + 1,150,140,3,35,Isıtma Yok,3,Eşyalı,Boş,Adalar,"11,000"
1 + 1,25,20,1,5,Klima,3,Eşyalı,Boş,Şişli,"9,000"
2 + 1,85,75,5,100,Kombi,5,Eşyalı,Doğalgaz,Beyoğlu,"15,000"
2 + 1,80,75,2,3,Kombi,4,Eşyalı Değil,Boş,Eyüpsultan,"9,000"
3 + 1,130,105,4,10,Merkezi (Pay Ölçer),30,Eşyalı Değil,Boş,Ataşehir,"15,000"
1 + 1,55,50,Ara Kat,40,Klima,5,Eşyalı Değil,Fatih,"5,000",
1 + 1,60,45,1,45,Kombi,4,Eşyalı Değil,Boş,Beşiktaş,"15,000"
3 + 1,210,180,En Üst Kat,12,Kombi,4,Eşyalı Değil,Boş,Başakşehir,"25,000"
3 + 1,180,170,4,16,Kombi,5,Uygun değil,100,Avcılar,"10,000"
1 + 1,130,120,7,Sıfır Bina,Kombi,7,Eşyalı Değil,Boş,Şişli,"30,000"
2 + 1,85,75,Ara Kat,30,Merkezi,7,Eşyalı,Mülk Sahibi,Kadıköy,"3,000"
2 + 1,75,60,4,23,Kombi,4,Eşyalı,Boş,Kartal,"7,500"
3 + 1,115,110,4,40,Kombi,4,Eşyalı,Mülk Sahibi,Fatih,"11,000"
3 + 1,150,135,2,30,Kombi,6,Eşyalı Değil,Kiracılı,Şişli,"13,000"
2 + 1,100,70,12,Sıfır Bina,Merkezi (Pay Ölçer),14,Eşyalı,Boş,Beşiktaş,"21,000"
3 + 1,198,137,Bahçe Katı,1,Kombi,2,Uygun,Sıfır,Sarıyer,"36,000"
3 + 1,120,110,2,14,Kombi,5,Eşyalı Değil,Boş,Ümraniye,"7,000"
2 + 1,100,90,3,35,Merkezi,3,Eşyalı Değil,Boş,Bakırköy,"10,000"
1 + 1,80,65,1,30,Kombi,4,Eşyalı,Boş,Beyoğlu,"27,000"
3 + 1,220,160,2,21,Kombi,4,Uygun değil,Kadıköy,"45,000",
1 + 1,98,84,9,5,Merkezi (Pay Ölçer),19,Eşyalı,Boş,Sarıyer,"22,000"
3 + 1,200,150,16,5,Merkezi (Pay Ölçer),42,Eşyalı Değil,Boş,Sarıyer,"45,000"
3 + 1,135,120,2,Sıfır Bina,Kombi,4,Eşyalı Değil,Boş,Bakırköy,"45,000"
1 + 1,85,80,2,31,Kombi,8,Eşyalı,Boş,Beyoğlu,"18,000"
3 + 1,110,100,En Üst Kat,25,Kombi,3,Eşyalı Değil,Boş,Beykoz,"6,000"
5 + 2,420,350,3,18,Kombi,3,Eşyalı Değil,Boş,Başakşehir,"25,000"
3 + 1,185,170,5,5,Kombi,5,Eşyalı,Boş,Beylikdüzü,"11,500"
4 + 2,200,170,4,Sıfır Bina,Kombi,4,Eşyalı Değil,Boş,Maltepe,"20,000"
3 + 1,140,110,4,30,Kombi,8,Eşyalı Değil,250,Kadıköy,"15,000"
3 + 1,120,100,4,30,Merkezi (Pay Ölçer),4,Eşyalı Değil,16.000,Fatih,"8,000"
1 + 0,30,22,Ara Kat,22,Kombi,5,Eşyalı,500,Kadıköy,"4,250"
2 + 1,110,100,21 ve üzeri,8,Kombi,27,Eşyalı Değil,7.000,Esenyurt,"7,000"
1 + 0,32,25,3,10,Kombi,5,Eşyalı,Boş,Beykoz,"7,500"
2 + 1,130,120,14,5,Merkezi (Pay Ölçer),30,Eşyalı Değil,Boş,Esenyurt,"5,000"
2 + 1,130,120,2,31,Merkezi,3,Eşyalı Değil,Boş,Bakırköy,"11,000"
3 + 1,145,140,Ara Kat,19,Kombi,3,Eşyalı Değil,"Güney, Doğu, Batı",Sarıyer,"16,000"
2 + 1,80,70,Bahçe Katı,14,Kombi,3,Eşyalı,Doğu,Avcılar,"7,000"
3 + 1,145,130,10,20,Kombi,10,Eşyalı Değil,Evet,Ümraniye,"7,000"
1 + 1,65,55,1,Sıfır Bina,Merkezi (Pay Ölçer),3,Uygun değil,CER İstanbul,Fatih,"30,000"
3 + 1,131,87,En Üst Kat,Sıfır Bina,Merkezi (Pay Ölçer),5,Eşyalı Değil,"Kuzey, Güney, Doğu, Batı",Kağıthane,"24,000"
2 + 1,80,70,1,4,Merkezi (Pay Ölçer),5,Uygun değil,Demek City,Çekmeköy,"7,000"
2 + 1,110,90,1,15,Kombi,3,Eşyalı,Ümraniye,"9,500",
4 + 1,130,110,Ara Kat,Sıfır Bina,Merkezi (Pay Ölçer),8,Eşyalı Değil,Boş,Başakşehir,"10,000"
2 + 1,65,60,10,10,Merkezi,10,Eşyalı,Şişli,"12,500",
1 + 1,85,80,Bahçe Katı,15,Kombi,3,Eşyalı Değil,Boş,Sarıyer,"9,000"
1 + 1,80,75,Yüksek Giriş,21,Kombi,5,Uygun değil,Boş,Fatih,"9,000"
3 + 1,120,110,5,Sıfır Bina,Merkezi,7,Eşyalı Değil,Boş,Esenler,"20,000"
2 + 1,75,70,1,31,Kombi,5,Uygun değil,50,Fatih,"7,000"
2 + 1,100,95,1,30,Kombi,4,Eşyalı Değil,Doğalgaz,Avcılar,"6,000"
3 + 1,265,255,2,2,Merkezi (Pay Ölçer),24,Eşyalı Değil,Acarkent,Beykoz,"38,000"
2 + 1,95,90,2,40,Kombi,4,Eşyalı,Boş,Beyoğlu,"12,500"
3 + 1,120,110,1,40,Kombi,5,Eşyalı,Boş,Şişli,"15,000"
3 + 1,138,108,11,10,Merkezi (Pay Ölçer),14,Eşyalı Değil,Boş,Ataşehir,"21,000"
2 + 1,80,79,2,30,Kombi,4,Eşyalı,Boş,Fatih,"12,000"
1 + 1,104,85,21 ve üzeri,3,Merkezi (Pay Ölçer),48,Eşyalı,Boş,Şişli,"35,000"
1 + 1,55,50,Ara Kat,40,Klima,5,Eşyalı Değil,Fatih,"5,000",
3 + 1,120,100,6,30,Kombi,1,Eşyalı Değil,Boş,Kadıköy,"10,000"
2 + 1,110,90,2,9,Merkezi (Pay Ölçer),4,Eşyalı Değil,Boş,Küçükçekmece,"9,500"
2 + 1,110,90,2,8,Merkezi (Pay Ölçer),4,2,Pendik,"6,500",
1 + 1,75,55,9,Sıfır Bina,Kombi,38,Eşyalı Değil,Boş,Esenyurt,"10,000"
1 + 1,71,55,11,Sıfır Bina,Merkezi (Pay Ölçer),15,Eşyalı,Boş,Beşiktaş,"25,000"
2 + 1,85,80,2,25,Kombi,5,Eşyalı Değil,Şişli,"3,500",
3 + 1,160,148,9,4,Merkezi (Pay Ölçer),40,Eşyalı Değil,Kiracılı,Esenyurt,"12,000"
1 + 1,70,60,Giriş Katı,20,Kombi,2,Eşyalı,Boş,Beykoz,"8,000"
